ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-08-05,6730.653470870752,5749.083253221145,7131.424308934722,6730.653470870752,6730.653470870752,-268.71910307768985,-268.71910307768985,-268.71910307768985,135.66463114351308,135.66463114351308,135.66463114351308,-404.38373422120293,-404.38373422120293,-404.38373422120293,0.0,0.0,0.0,6461.934367793063
2024-08-06,6713.9588130037755,5889.261311096289,7274.718637863843,6713.9588130037755,6713.9588130037755,-172.39922713470324,-172.39922713470324,-172.39922713470324,201.0391577209061,201.0391577209061,201.0391577209061,-373.4383848556093,-373.4383848556093,-373.4383848556093,0.0,0.0,0.0,6541.559585869072
2024-08-07,6697.264155136801,5902.641675899382,7272.975791934489,6697.264155136801,6697.264155136801,-108.6633377618444,-108.6633377618444,-108.6633377618444,233.47138643753195,233.47138643753195,233.47138643753195,-342.1347241993763,-342.1347241993763,-342.1347241993763,0.0,0.0,0.0,6588.600817374956
2024-08-08,6680.569497269823,5903.786109143346,7323.917562835365,6680.569497269823,6680.569497269823,-91.66036015383179,-91.66036015383179,-91.66036015383179,218.76751542592004,218.76751542592004,218.76751542592004,-310.42787557975186,-310.42787557975186,-310.42787557975186,0.0,0.0,0.0,6588.909137115991
2024-08-11,6630.485523668895,5802.4504149199865,7236.494979870093,6630.485523668895,6630.485523668895,-103.62782021043442,-103.62782021043442,-103.62782021043442,108.83944472826899,108.83944472826899,108.83944472826899,-212.46726493870347,-212.46726493870347,-212.46726493870347,0.0,0.0,0.0,6526.857703458461
2024-08-12,6613.790865801918,5851.9038952344235,7248.6234907442495,6613.790865801918,6613.790865801918,-43.09770232451202,-43.09770232451202,-43.09770232451202,135.66463114653806,135.66463114653806,135.66463114653806,-178.76233347105006,-178.76233347105006,-178.76233347105006,0.0,0.0,0.0,6570.6931634774055
2024-08-13,6597.096207934943,5924.20781199591,7334.183777230524,6597.096207934943,6597.096207934943,56.52987845094155,56.52987845094155,56.52987845094155,201.03915771848494,201.03915771848494,201.03915771848494,-144.5092792675434,-144.5092792675434,-144.5092792675434,0.0,0.0,0.0,6653.626086385884
2024-08-14,6580.401550067966,6009.674162036743,7380.387002885218,6580.401550067966,6580.401550067966,123.75258029646159,123.75258029646159,123.75258029646159,233.47138643628347,233.47138643628347,233.47138643628347,-109.71880613982188,-109.71880613982188,-109.71880613982188,0.0,0.0,0.0,6704.154130364428
2024-08-15,6563.706892200991,6032.019455065731,7363.132474980835,6563.706892200991,6563.706892200991,144.34663502362878,144.34663502362878,144.34663502362878,218.76751542543468,218.76751542543468,218.76751542543468,-74.42088040180583,-74.42088040180583,-74.42088040180583,0.0,0.0,0.0,6708.05352722462
2024-08-18,6513.622918600062,5904.067802979851,7422.103604072764,6513.622918600062,6513.622918600062,142.74410939448677,142.74410939448677,142.74410939448677,108.83944472865576,108.83944472865576,108.83944472865576,33.90466466583097,33.90466466583097,33.90466466583097,0.0,0.0,0.0,6656.367027994549
2024-08-19,6496.928260733085,6022.765569680394,7405.479378903937,6496.928260733085,6496.928260733085,206.17845585256083,206.17845585256083,206.17845585256083,135.664631146892,135.664631146892,135.664631146892,70.51382470566888,70.51382470566888,70.51382470566888,0.0,0.0,0.0,6703.106716585646
2024-08-20,6480.23360286611,6103.241661503172,7496.399773169037,6480.23360286611,6480.23360286611,308.2076443711942,308.2076443711942,308.2076443711942,201.03915771976153,201.03915771976153,201.03915771976153,107.16848665143262,107.16848665143262,107.16848665143262,0.0,0.0,0.0,6788.441247237304
2024-08-21,6463.538946703975,6119.806566626078,7542.959155773025,6463.538946703975,6463.538946703975,377.19110729516996,377.19110729516996,377.19110729516996,233.47138643694652,233.47138643694652,233.47138643694652,143.7197208582234,143.7197208582234,143.7197208582234,0.0,0.0,0.0,6840.730053999145
2024-08-22,6446.8442905418415,6194.869466996858,7503.691923797328,6446.8442905418415,6446.8442905418415,398.7726257514897,398.7726257514897,398.7726257514897,218.76751542562232,218.76751542562232,218.76751542562232,180.00511032586743,180.00511032586743,180.00511032586743,0.0,0.0,0.0,6845.616916293331
2024-08-27,6363.371009731165,6246.059807078381,7595.584314644562,6363.371009731165,6363.371009731165,552.338497248786,552.338497248786,552.338497248786,201.03915772002304,201.03915772002304,201.03915772002304,351.29933952876297,351.29933952876297,351.29933952876297,0.0,0.0,0.0,6915.709506979951
2024-08-28,6346.676353569029,6275.10113953729,7626.56104209924,6346.676353569029,6346.676353569029,615.7922610536842,615.7922610536842,615.7922610536842,233.4713864356981,233.4713864356981,233.4713864356981,382.3208746179862,382.3208746179862,382.3208746179862,0.0,0.0,0.0,6962.468614622713
2024-08-29,6329.981697406894,6250.210394807676,7653.918413867749,6329.981697406894,6329.981697406894,630.6716208470012,630.6716208470012,630.6716208470012,218.76751542513693,218.76751542513693,218.76751542513693,411.9041054218644,411.9041054218644,411.9041054218644,0.0,0.0,0.0,6960.653318253896
2024-09-02,6263.203072758353,6190.390281204571,7572.677678543826,6263.203072758353,6263.203072758353,649.5136233931105,649.5136233931105,649.5136233931105,135.66463114475985,135.66463114475985,135.66463114475985,513.8489922483506,513.8489922483506,513.8489922483506,0.0,0.0,0.0,6912.716696151464
2024-09-03,6246.508416596218,6289.95942445708,7677.0267332640915,6246.508416596218,6246.508416596218,736.0139461102191,736.0139461102191,736.0139461102191,201.0391577194507,201.0391577194507,201.0391577194507,534.9747883907681,534.9747883907681,534.9747883907681,0.0,0.0,0.0,6982.522362706437
2024-09-04,6229.813760434082,6286.10036604334,7768.929029006293,6229.813760434082,6229.813760434082,787.827130826048,787.827130826048,787.827130826048,233.4713864382727,233.4713864382727,233.4713864382727,554.3557443877753,554.3557443877753,554.3557443877753,0.0,0.0,0.0,7017.64089126013
2024-09-05,6213.119104271948,6306.935259504181,7686.13337911178,6213.119104271948,6213.119104271948,790.8126184174083,790.8126184174083,790.8126184174083,218.7675154246514,218.7675154246514,218.7675154246514,572.0451029927568,572.0451029927568,572.0451029927568,0.0,0.0,0.0,7003.931722689356
2024-09-08,6163.035135785541,6182.528506177134,7592.204426379573,6163.035135785541,6163.035135785541,724.7585565060558,724.7585565060558,724.7585565060558,108.8394447275059,108.8394447275059,108.8394447275059,615.9191117785499,615.9191117785499,615.9191117785499,0.0,0.0,0.0,6887.793692291596
2024-09-09,6146.340479623407,6223.438615460301,7601.487332623553,6146.340479623407,6146.340479623407,763.5836372093552,763.5836372093552,763.5836372093552,135.66463114511367,135.66463114511367,135.66463114511367,627.9190060642416,627.9190060642416,627.9190060642416,0.0,0.0,0.0,6909.924116832763
2024-09-10,6129.645823461272,6256.967469644316,7645.353559150061,6129.645823461272,6129.645823461272,839.9129234706197,839.9129234706197,839.9129234706197,201.0391577188785,201.0391577188785,201.0391577188785,638.8737657517413,638.8737657517413,638.8737657517413,0.0,0.0,0.0,6969.558746931892
2024-09-11,6112.9511672991375,6241.971219396062,7699.466612521065,6112.9511672991375,6112.9511672991375,882.433665118812,882.433665118812,882.433665118812,233.4713864370242,233.4713864370242,233.4713864370242,648.9622786817878,648.9622786817878,648.9622786817878,0.0,0.0,0.0,6995.38483241795
2024-09-12,6096.256511137001,6279.18202357762,7640.301689602732,6096.256511137001,6096.256511137001,877.1358521022411,877.1358521022411,877.1358521022411,218.76751542483922,218.76751542483922,218.76751542483922,658.3683366774021,658.3683366774021,658.3683366774021,0.0,0.0,0.0,6973.3923632392425
2024-09-13,6079.561854974866,6134.8671529032845,7458.323113125035,6079.561854974866,6079.561854974866,696.8188862035256,696.8188862035256,696.8188862035256,29.54395584357617,29.54395584357617,29.54395584357617,667.2749303599495,667.2749303599495,667.2749303599495,0.0,0.0,0.0,6776.380741178392
2024-09-15,6046.172542650597,6161.850426970082,7517.748717955786,6046.172542650597,6046.172542650597,793.1225490348836,793.1225490348836,793.1225490348836,108.8394447271828,108.8394447271828,108.8394447271828,684.2831043077009,684.2831043077009,684.2831043077009,0.0,0.0,0.0,6839.295091685481
2024-09-16,6029.47788648846,6181.381612318417,7639.316922761271,6029.47788648846,6029.47788648846,828.3599455570129,828.3599455570129,828.3599455570129,135.6646311454676,135.6646311454676,135.6646311454676,692.6953144115454,692.6953144115454,692.6953144115454,0.0,0.0,0.0,6857.837832045473
2024-09-17,6012.783230326325,6176.062292885585,7620.167321945633,6012.783230326325,6012.783230326325,902.2581035525324,902.2581035525324,902.2581035525324,201.03915772015512,201.03915772015512,201.03915772015512,701.2189458323772,701.2189458323772,701.2189458323772,0.0,0.0,0.0,6915.041333878858
2024-09-18,5996.088574164191,6228.9382444188195,7665.892266739772,5996.088574164191,5996.088574164191,943.4222300254888,943.4222300254888,943.4222300254888,233.471386436432,233.471386436432,233.471386436432,709.9508435890567,709.9508435890567,709.9508435890567,0.0,0.0,0.0,6939.51080418968
2024-09-19,5979.393918002056,6251.508517775895,7636.349002045838,5979.393918002056,5979.393918002056,937.7247465087346,937.7247465087346,937.7247465087346,218.76751542594934,218.76751542594934,218.76751542594934,718.9572310827854,718.9572310827854,718.9572310827854,0.0,0.0,0.0,6917.118664510791
2024-09-22,5929.30994951565,6111.200080539149,7500.601928606114,5929.30994951565,5929.30994951565,856.6147877452702,856.6147877452702,856.6147877452702,108.83944472827943,108.83944472827943,108.83944472827943,747.7753430169906,747.7753430169906,747.7753430169906,0.0,0.0,0.0,6785.924737260921
2024-09-23,5912.615293353515,6127.5386928573025,7528.017844785434,5912.615293353515,5912.615293353515,893.5187277066489,893.5187277066489,893.5187277066489,135.66463114565266,135.66463114565266,135.66463114565266,757.8540965609963,757.8540965609963,757.8540965609963,0.0,0.0,0.0,6806.134021060164
2024-09-24,5895.9206371913815,6146.07402557785,7557.64874501284,5895.9206371913815,5895.9206371913815,969.057365469652,969.057365469652,969.057365469652,201.0391577214317,201.0391577214317,201.0391577214317,768.0182077482206,768.0182077482206,768.0182077482206,0.0,0.0,0.0,6864.978002661033
2024-09-25,5880.5688705819275,6196.26580793458,7561.565056850988,5880.5688705819275,5880.5688705819275,1011.5997731333628,1011.5997731333628,1011.5997731333628,233.47138643709502,233.47138643709502,233.47138643709502,778.1283866962677,778.1283866962677,778.1283866962677,0.0,0.0,0.0,6892.16864371529
2024-09-26,5865.217103972474,6102.315192057136,7561.418132531933,5865.217103972474,5865.217103972474,1006.7849363876537,1006.7849363876537,1006.7849363876537,218.76751542386822,218.76751542386822,218.76751542386822,788.0174209637856,788.0174209637856,788.0174209637856,0.0,0.0,0.0,6872.002040360128
2024-09-29,5819.161804144113,6065.741730647954,7457.43732102864,5819.161804144113,5819.161804144113,923.2073379191165,923.2073379191165,923.2073379191165,108.83944472866621,108.83944472866621,108.83944472866621,814.3678931904503,814.3678931904503,814.3678931904503,0.0,0.0,0.0,6742.369142063229
2024-09-30,5803.81003753466,6093.351499273362,7453.659279946204,5803.81003753466,5803.81003753466,956.9821888682957,956.9821888682957,956.9821888682957,135.66463114458656,135.66463114458656,135.66463114458656,821.3175577237091,821.3175577237091,821.3175577237091,0.0,0.0,0.0,6760.792226402956
2024-10-01,5788.458270925206,6094.669660588522,7508.990024945501,5788.458270925206,5788.458270925206,1028.0158665488514,1028.0158665488514,1028.0158665488514,201.03915772085938,201.03915772085938,201.03915772085938,826.9767088279921,826.9767088279921,826.9767088279921,0.0,0.0,0.0,6816.474137474058
2024-10-02,5773.106504315752,6106.559346280701,7561.047544630086,5773.106504315752,5773.106504315752,1064.601664536258,1064.601664536258,1064.601664536258,233.4713864377581,233.4713864377581,233.4713864377581,831.1302780984998,831.1302780984998,831.1302780984998,0.0,0.0,0.0,6837.70816885201
2024-10-03,5757.754737706299,6127.431813691598,7561.307586414975,5757.754737706299,5757.754737706299,1052.3467720968376,1052.3467720968376,1052.3467720968376,218.76751542497846,218.76751542497846,218.76751542497846,833.5792566718593,833.5792566718593,833.5792566718593,0.0,0.0,0.0,6810.101509803137
2024-10-07,5696.347671268485,5974.22765486519,7397.134353980814,5696.347671268485,5696.347671268485,958.9484325825623,958.9484325825623,958.9484325825623,135.66463114636045,135.66463114636045,135.66463114636045,823.2838014362019,823.2838014362019,823.2838014362019,0.0,0.0,0.0,6655.2961038510475
2024-10-08,5680.995904659032,6006.050223200999,7431.141107074485,5680.995904659032,5680.995904659032,1016.2790790058405,1016.2790790058405,1016.2790790058405,201.0391577202872,201.0391577202872,201.0391577202872,815.2399212855534,815.2399212855534,815.2399212855534,0.0,0.0,0.0,6697.274983664873
2024-10-09,5665.644138049577,5972.57355282122,7419.884627916333,5665.644138049577,5665.644138049577,1038.4512801088056,1038.4512801088056,1038.4512801088056,233.47138643716593,233.47138643716593,233.47138643716593,804.9798936716397,804.9798936716397,804.9798936716397,0.0,0.0,0.0,6704.095418158383
2024-10-10,5650.292371440124,5964.423943426624,7360.2767048168425,5650.292371440124,5650.292371440124,1011.3406067358825,1011.3406067358825,1011.3406067358825,218.76751542449293,218.76751542449293,218.76751542449293,792.5730913113897,792.5730913113897,792.5730913113897,0.0,0.0,0.0,6661.632978176007
2024-10-13,5604.237071611762,5780.819045589334,7145.107233447411,5604.237071611762,5604.237071611762,852.7394098357928,852.7394098357928,852.7394098357928,108.83944473014965,108.83944473014965,108.83944473014965,743.8999651056433,743.8999651056433,743.8999651056433,0.0,0.0,0.0,6456.976481447555
2024-10-14,5588.885305002309,5740.684969717059,7099.354898724579,5588.885305002309,5588.885305002309,860.231025347084,860.231025347084,860.231025347084,135.66463114529438,135.66463114529438,135.66463114529438,724.5663942017895,724.5663942017895,724.5663942017895,0.0,0.0,0.0,6449.116330349393
2024-10-15,5573.533538392857,5786.440081487718,7167.555048571255,5573.533538392857,5573.533538392857,905.1756216034021,905.1756216034021,905.1756216034021,201.03915772054873,201.03915772054873,201.03915772054873,704.1364638828535,704.1364638828535,704.1364638828535,0.0,0.0,0.0,6478.709159996259
2024-10-16,5558.181771783404,5817.147298433116,7186.667237343392,5558.181771783404,5558.181771783404,916.4083165536474,916.4083165536474,916.4083165536474,233.47138643782898,233.47138643782898,233.47138643782898,682.9369301158185,682.9369301158185,682.9369301158185,0.0,0.0,0.0,6474.590088337051
2024-10-17,5542.830005173948,5698.926666957727,7100.973292004995,5542.830005173948,5542.830005173948,880.0875918139916,880.0875918139916,880.0875918139916,218.76751542560314,218.76751542560314,218.76751542560314,661.3200763883885,661.3200763883885,661.3200763883885,0.0,0.0,0.0,6422.91759698794
2024-10-20,5496.77470534559,5470.616773173951,6920.080531570609,5496.77470534559,5496.77470534559,706.5482187905873,706.5482187905873,706.5482187905873,108.83944472751631,108.83944472751631,108.83944472751631,597.708774063071,597.708774063071,597.708774063071,0.0,0.0,0.0,6203.322924136177
2024-10-21,5481.422938736134,5507.508909457972,6849.113245269392,5481.422938736134,5481.422938736134,713.8453425519889,713.8453425519889,713.8453425519889,135.66463114564826,135.66463114564826,135.66463114564826,578.1807114063407,578.1807114063407,578.1807114063407,0.0,0.0,0.0,6195.268281288123
2024-10-22,5466.07117212668,5503.493107537496,6932.246706302996,5466.07117212668,5466.07117212668,761.1383031897092,761.1383031897092,761.1383031897092,201.0391577199764,201.0391577199764,201.0391577199764,560.0991454697329,560.0991454697329,560.0991454697329,0.0,0.0,0.0,6227.209475316389
2024-10-23,5450.719405517227,5539.2971087784645,6820.379027797035,5450.719405517227,5450.719405517227,777.269330069232,777.269330069232,777.269330069232,233.47138643658047,233.47138643658047,233.47138643658047,543.7979436326515,543.7979436326515,543.7979436326515,0.0,0.0,0.0,6227.9887355864585
2024-10-27,5389.312339079413,5307.208586279462,6660.747605330628,5389.312339079413,5389.312339079413,610.6589564150663,610.6589564150663,610.6589564150663,108.83944472790309,108.83944472790309,108.83944472790309,501.81951168716324,501.81951168716324,501.81951168716324,0.0,0.0,0.0,5999.971295494479
2024-10-28,5373.960572469959,5332.3756664172515,6744.681068925252,5373.960572469959,5373.960572469959,633.7560749939413,633.7560749939413,633.7560749939413,135.66463114458222,135.66463114458222,135.66463114458222,498.09144384935905,498.09144384935905,498.09144384935905,0.0,0.0,0.0,6007.7166474639
2024-10-29,5358.608805860505,5337.667767354189,6771.375997853912,5358.608805860505,5358.608805860505,698.3119591510073,698.3119591510073,698.3119591510073,201.03915771940413,201.03915771940413,201.03915771940413,497.2728014316031,497.2728014316031,497.2728014316031,0.0,0.0,0.0,6056.920765011512
2024-10-30,5343.257039489979,5365.210692226817,6735.886035661036,5343.257039489979,5343.257039489979,732.8400957107974,732.8400957107974,732.8400957107974,233.47138643915517,233.47138643915517,233.47138643915517,499.36870927164216,499.36870927164216,499.36870927164216,0.0,0.0,0.0,6076.097135200776
2024-10-31,5327.905273119452,5303.716848039282,6792.513782669595,5327.905273119452,5327.905273119452,723.0970794455155,723.0970794455155,723.0970794455155,218.7675154253053,218.7675154253053,218.7675154253053,504.32956402021,504.32956402021,504.32956402021,0.0,0.0,0.0,6051.002352564968
2024-11-03,5281.849974007872,5169.158043429738,6610.435296409902,5281.849974007872,5281.849974007872,643.9856087851061,643.9856087851061,643.9856087851061,108.83944472899971,108.83944472899971,108.83944472899971,535.1461640561064,535.1461640561064,535.1461640561064,0.0,0.0,0.0,5925.835582792978
2024-11-04,5266.498207637345,5250.969883464765,6692.76001261803,5266.498207637345,5266.498207637345,685.7560380869687,685.7560380869687,685.7560380869687,135.66463114493618,135.66463114493618,135.66463114493618,550.0914069420324,550.0914069420324,550.0914069420324,0.0,0.0,0.0,5952.254245724314
2024-11-05,5251.146441266817,5373.337461293188,6779.732524606517,5251.146441266817,5251.146441266817,768.0057859797859,768.0057859797859,768.0057859797859,201.0391577215145,201.0391577215145,201.0391577215145,566.9666282582716,566.9666282582716,566.9666282582716,0.0,0.0,0.0,6019.152227246604
2024-11-06,5235.794674896291,5356.1558145493855,6705.495790231081,5235.794674896291,5235.794674896291,818.9631872956429,818.9631872956429,818.9631872956429,233.47138643790666,233.47138643790666,233.47138643790666,585.4918008577363,585.4918008577363,585.4918008577363,0.0,0.0,0.0,6054.757862191935
2024-11-07,5220.442908525765,5363.374787235402,6737.376332786847,5220.442908525765,5220.442908525765,824.1426261516543,824.1426261516543,824.1426261516543,218.76751542481995,218.76751542481995,218.76751542481995,605.3751107268347,605.3751107268347,605.3751107268347,0.0,0.0,0.0,6044.58553467742
2024-11-11,5159.035843043659,5307.310182996639,6655.301881388174,5159.035843043659,5159.035843043659,828.4298212904902,828.4298212904902,828.4298212904902,135.66463114512112,135.66463114512112,135.66463114512112,692.765190145369,692.765190145369,692.765190145369,0.0,0.0,0.0,5987.46566433415
2024-11-12,5143.684076673132,5367.404445443696,6820.275185213592,5143.684076673132,5143.684076673132,916.3410868163054,916.3410868163054,916.3410868163054,201.0391577190933,201.0391577190933,201.0391577190933,715.301929097212,715.301929097212,715.301929097212,0.0,0.0,0.0,6060.025163489438
2024-11-13,5128.332310302604,5411.062664204709,6788.5733340068155,5128.332310302604,5128.332310302604,971.1851037012532,971.1851037012532,971.1851037012532,233.47138643665815,233.47138643665815,233.47138643665815,737.7137172645948,737.7137172645948,737.7137172645948,0.0,0.0,0.0,6099.517414003857
2024-11-14,5112.980543932077,5390.440143734514,6772.2187804541545,5112.980543932077,5112.980543932077,978.6421580987441,978.6421580987441,978.6421580987441,218.76751542593007,218.76751542593007,218.76751542593007,759.8746426728143,759.8746426728143,759.8746426728143,0.0,0.0,0.0,6091.6227020308215
2024-11-17,5066.925244820497,5345.735130412681,6704.859716177298,5066.925244820497,5066.925244820497,933.2122063945455,933.2122063945455,933.2122063945455,108.83944472977322,108.83944472977322,108.83944472977322,824.3727616647723,824.3727616647723,824.3727616647723,0.0,0.0,0.0,6000.137451215042
2024-11-18,5051.573478449971,5357.727022667649,6734.447197693902,5051.573478449971,5051.573478449971,980.9884289918,980.9884289918,980.9884289918,135.66463114547508,135.66463114547508,135.66463114547508,845.3237978463249,845.3237978463249,845.3237978463249,0.0,0.0,0.0,6032.561907441771
2024-11-19,5036.221712079445,5427.320624619226,6760.449151631768,5036.221712079445,5036.221712079445,1067.231446854977,1067.231446854977,1067.231446854977,201.0391577203699,201.0391577203699,201.0391577203699,866.1922891346073,866.1922891346073,866.1922891346073,0.0,0.0,0.0,6103.453158934422
2024-11-20,5020.869945708919,5421.355607913061,6815.638274484603,5020.869945708919,5020.869945708919,1120.6397398543597,1120.6397398543597,1120.6397398543597,233.47138643732129,233.47138643732129,233.47138643732129,887.1683534170386,887.1683534170386,887.1683534170386,0.0,0.0,0.0,6141.509685563278
2024-11-21,5005.518179338391,5446.433337063298,6813.255234756826,5005.518179338391,5005.518179338391,1127.2525736132668,1127.2525736132668,1127.2525736132668,218.76751542384906,218.76751542384906,218.76751542384906,908.485058189418,908.485058189418,908.485058189418,0.0,0.0,0.0,6132.770752951657
2024-11-24,4959.462880226809,5361.751238946833,6762.797935284594,4959.462880226809,4959.462880226809,1086.1311634360802,1086.1311634360802,1086.1311634360802,108.83944473086986,108.83944473086986,108.83944473086986,977.2917187052102,977.2917187052102,977.2917187052102,0.0,0.0,0.0,6045.594043662889
2024-11-25,4944.111113856284,5377.399909492734,6764.196704426999,4944.111113856284,4944.111113856284,1138.5427579322998,1138.5427579322998,1138.5427579322998,135.66463114582896,135.66463114582896,135.66463114582896,1002.8781267864708,1002.8781267864708,1002.8781267864708,0.0,0.0,0.0,6082.653871788583
2024-11-26,4928.759347485757,5460.3438384833935,6849.999848264746,4928.759347485757,4928.759347485757,1231.3545254127991,1231.3545254127991,1231.3545254127991,201.03915771979774,201.03915771979774,201.03915771979774,1030.3153676930017,1030.3153676930017,1030.3153676930017,0.0,0.0,0.0,6160.113872898556
2024-11-27,4913.407581115232,5508.23069628124,6894.835158359577,4913.407581115232,4913.407581115232,1293.3711811575292,1293.3711811575292,1293.3711811575292,233.4713864348175,233.4713864348175,233.4713864348175,1059.8997947227117,1059.8997947227117,1059.8997947227117,0.0,0.0,0.0,6206.778762272761
2024-11-28,4898.055814744703,5496.559115025564,6888.856656926712,4898.055814744703,4898.055814744703,1310.665824554377,1310.665824554377,1310.665824554377,218.76751542495919,218.76751542495919,218.76751542495919,1091.898309129418,1091.898309129418,1091.898309129418,0.0,0.0,0.0,6208.7216392990795
2024-12-01,4852.000515633124,5455.241056862085,6862.973177322605,4852.000515633124,4852.000515633124,1313.2003749607527,1313.2003749607527,1313.2003749607527,108.83944473125663,108.83944473125663,108.83944473125663,1204.360930229496,1204.360930229496,1204.360930229496,0.0,0.0,0.0,6165.200890593877
2024-12-02,4836.648749262595,5512.343346529215,6959.334002065669,4836.648749262595,4836.648749262595,1383.359520408476,1383.359520408476,1383.359520408476,135.66463114601402,135.66463114601402,135.66463114601402,1247.6948892624619,1247.6948892624619,1247.6948892624619,0.0,0.0,0.0,6220.008269671071
2024-12-03,4821.296983393867,5633.872846244214,7009.894479714143,4821.296983393867,4821.296983393867,1494.986159850056,1494.986159850056,1494.986159850056,201.03915771922544,201.03915771922544,201.03915771922544,1293.9470021308305,1293.9470021308305,1293.9470021308305,0.0,0.0,0.0,6316.283143243923
2024-12-04,4805.94521752514,5701.422491826509,7061.906247208128,4805.94521752514,4805.94521752514,1576.4603340275744,1576.4603340275744,1576.4603340275744,233.47138643739206,233.47138643739206,233.47138643739206,1342.9889475901816,1342.9889475901816,1342.9889475901816,0.0,0.0,0.0,6382.405551552714
2024-12-05,4790.593451656412,5680.475752648186,7038.436631453813,4790.593451656412,4790.593451656412,1613.3697236153703,1613.3697236153703,1613.3697236153703,218.76751542355123,218.76751542355123,218.76751542355123,1394.6022081918193,1394.6022081918193,1394.6022081918193,0.0,0.0,0.0,6403.963175271782
2024-12-08,4744.5381540502285,5706.045175849186,7104.88368431702,4744.5381540502285,4744.5381540502285,1670.1436417551245,1670.1436417551245,1670.1436417551245,108.83944472933324,108.83944472933324,108.83944472933324,1561.3041970257916,1561.3041970257916,1561.3041970257916,0.0,0.0,0.0,6414.6817958053525
2024-12-09,4729.186388181502,5809.658209052917,7210.186113984938,4729.186388181502,4729.186388181502,1754.8531297618124,1754.8531297618124,1754.8531297618124,135.66463114494795,135.66463114494795,135.66463114494795,1619.1884986168643,1619.1884986168643,1619.1884986168643,0.0,0.0,0.0,6484.039517943314
2024-12-10,4713.834622312773,5861.480424382341,7295.507759363994,4713.834622312773,4713.834622312773,1878.24398242852,1878.24398242852,1878.24398242852,201.03915771865312,201.03915771865312,201.03915771865312,1677.2048247098667,1677.2048247098667,1677.2048247098667,0.0,0.0,0.0,6592.078604741293
2024-12-11,4698.482856444045,5968.298873019519,7405.0882925793285,4698.482856444045,4698.482856444045,1968.0998974299816,1968.0998974299816,1968.0998974299816,233.47138643614366,233.47138643614366,233.47138643614366,1734.628510993838,1734.628510993838,1734.628510993838,0.0,0.0,0.0,6666.582753874027
2024-12-12,4683.131090575318,6008.844019875331,7430.236462868454,4683.131090575318,4683.131090575318,2009.4443395961778,2009.4443395961778,2009.4443395961778,218.76751542466144,218.76751542466144,218.76751542466144,1790.676824171516,1790.676824171516,1790.676824171516,0.0,0.0,0.0,6692.575430171496
2024-12-15,4637.075792969135,5967.436237255681,7422.1434519371915,4637.075792969135,4637.075792969135,2050.9882460208405,2050.9882460208405,2050.9882460208405,108.83944472901011,108.83944472901011,108.83944472901011,1942.1488012918312,1942.1488012918312,1942.1488012918312,0.0,0.0,0.0,6688.064038989976
2024-12-16,4621.724027100408,6053.741606549262,7428.478750195348,4621.724027100408,4621.724027100408,2119.846630491515,2119.846630491515,2119.846630491515,135.6646311467219,135.6646311467219,135.6646311467219,1984.1819993447932,1984.1819993447932,1984.1819993447932,0.0,0.0,0.0,6741.570657591923
2024-12-17,4606.372261231681,6163.015547385254,7551.563878215202,4606.372261231681,4606.372261231681,2221.585982914293,2221.585982914293,2221.585982914293,201.0391577199298,201.0391577199298,201.0391577199298,2020.5468251943632,2020.5468251943632,2020.5468251943632,0.0,0.0,0.0,6827.958244145973
2024-12-18,4591.020495362952,6143.113377153476,7525.7076245896005,4591.020495362952,4591.020495362952,2283.892355281109,2283.892355281109,2283.892355281109,233.4713864368067,233.4713864368067,233.4713864368067,2050.4209688443016,2050.4209688443016,2050.4209688443016,0.0,0.0,0.0,6874.912850644061
2024-12-19,4575.668729494225,6134.3335439581615,7584.647285558848,4575.668729494225,4575.668729494225,2291.8007997118857,2291.8007997118857,2291.8007997118857,218.7675154257716,218.7675154257716,218.7675154257716,2073.0332842861144,2073.0332842861144,2073.0332842861144,0.0,0.0,0.0,6867.469529206111
2024-12-22,4529.613431888041,6033.46884703537,7385.029174436492,4529.613431888041,4529.613431888041,2199.5261189447983,2199.5261189447983,2199.5261189447983,108.83944472939687,108.83944472939687,108.83944472939687,2090.6866742154016,2090.6866742154016,2090.6866742154016,0.0,0.0,0.0,6729.13955083284
2024-12-23,4514.261666019313,6036.556444549348,7442.143049935088,4514.261666019313,4514.261666019313,2213.7695003896356,2213.7695003896356,2213.7695003896356,135.66463114565576,135.66463114565576,135.66463114565576,2078.1048692439795,2078.1048692439795,2078.1048692439795,0.0,0.0,0.0,6728.0311664089495
2024-12-24,4498.9099001505865,6051.755357872095,7426.821221891301,4498.9099001505865,4498.9099001505865,2256.7350567816884,2256.7350567816884,2256.7350567816884,201.03915772019127,201.03915772019127,201.03915772019127,2055.6958990614967,2055.6958990614967,2055.6958990614967,0.0,0.0,0.0,6755.644956932275
2024-12-25,4483.558134281858,6045.93895114922,7390.572459556057,4483.558134281858,4483.558134281858,2256.7597105421855,2256.7597105421855,2256.7597105421855,233.4713864374698,233.4713864374698,233.4713864374698,2023.2883241047155,2023.2883241047155,2023.2883241047155,0.0,0.0,0.0,6740.317844824043
